"ID","Faction","Instance_Id","Supercedes","Title_Lang_enUS","Title_Lang_enGB","Title_Lang_koKR","Title_Lang_frFR","Title_Lang_deDE","Title_Lang_enCN","Title_Lang_zhCN","Title_Lang_enTW","Title_Lang_zhTW","Title_Lang_esES","Title_Lang_esMX","Title_Lang_ruRU","Title_Lang_ptPT","Title_Lang_ptBR","Title_Lang_itIT","Title_Lang_Unk","Title_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","Category","Points","Ui_Order","Flags","IconID","Reward_Lang_enUS","Reward_Lang_enGB","Reward_Lang_koKR","Reward_Lang_frFR","Reward_Lang_deDE","Reward_Lang_enCN","Reward_Lang_zhCN","Reward_Lang_enTW","Reward_Lang_zhTW","Reward_Lang_esES","Reward_Lang_esMX","Reward_Lang_ruRU","Reward_Lang_ptPT","Reward_Lang_ptBR","Reward_Lang_itIT","Reward_Lang_Unk","Reward_Lang_Mask","Minimum_Criteria","Shares_Criteria"
"1269","-1","-1","0","","","","","探索风暴峭壁","","","","","","","","","","","","16712190","","","","","探索风暴峭壁，走过世界地图中被遮住的各个角落。","","","","","","","","","","","","16712190","14780","10","8","0","3404","","","","","","","","","","","","","","","","","2113864174","0","0"
"1273","0","-1","0","","","","","纳格兰大满贯","","","","","","","","","","","","16712190","","","","","在纳格兰完成87个任务。","","","","","","","","","","","","16712190","14862","10","8","0","3563","","","","","","","","","","","","","","","","","2113864174","0","0"
"1291","-1","-1","0","","","","","独身一人？","","","","","","","","","","","","16712190","","","","","在情人节期间的达拉然城中参加别人的浪漫午餐会，并品尝快乐奶油。","","","","","","","","","","","","16712190","187","10","8","0","2545","","","","","","","","","","","","","","","","","2113864174","0","0"
"1301","-1","-1","0","","","","","最常使用的法力药水","","","","","","","","","","","","16712190","","","","","最常使用的法力药水","","","","","","","","","","","","16712190","145","0","8","17","1","","","","","","","","","","","","","","","","","4278125036","0","922"
"1311","-1","530","0","","","","","稀有品种","","","","","","","","","","","","16712190","","","","","杀死下列非常罕见的外域生物中的一个。","","","","","","","","","","","","16712190","14779","10","8","0","134","","","","","","","","","","","","","","","","","2113864172","1","0"
"1357","0","-1","0","","","","","欢迎来到灰熊丘陵","","","","","","","","","","","","16712190","","","","","在灰熊丘陵完成75个任务。","","","","","","","","","","","","16712190","14863","10","8","0","3339","","","","","","","","","","","","","","","","","2113864172","0","0"
"1493","-1","-1","0","","","","","3v3竞技场击杀","","","","","","","","","","","","16712190","","","","","3v3竞技场击杀","","","","","","","","","","","","16712190","137","0","8","1","1","","","","","","","","","","","","","","","","","2080309740","0","0"
"1507","-1","619","0","","","","","杀死传令官沃拉兹（英雄安卡赫特）","","","","","","","","","","","","16712190","","","","","杀死传令官沃拉兹（英雄安卡赫特）","","","","","","","","","","","","16712190","14823","5","8","1","1256","","","","","","","","","","","","","","","","","2130641388","0","0"
"1518","-1","-1","0","","","","","钓到鱼的数量","","","","","","","","","","","","16712190","","","","","钓到鱼的数量","","","","","","","","","","","","16712190","178","0","8","1","1","","","","","","","","","","","","","","","","","2080309740","0","0"
"1552","-1","-1","0","","","","","疯狂爆竹","","","","","","","","","","","","16712190","","","","","在30秒内燃放10束春节爆竹。","","","","","","","","","","","","16712190","160","10","8","0","355","","","","","","","","","","","","","","","","","2080309740","0","0"
"1727","-1","571","0","","","","","冬拥湖斜塔","","","","","","","","","","","","16712190","","","","","摧毁冬拥湖的一座哨塔。","","","","","","","","","","","","16712190","14901","10","8","0","2661","","","","","","","","","","","","","","","","","2130641388","1","0"
"1800","-1","-1","0","","","","","外域美食家","","","","","","","","","","","","16712190","","","","","烹饪下列外域美食。","","","","","","","","","","","","16712190","170","10","8","0","3162","","","","","","","","","","","","","","","","","2080309740","0","0"
"2193","-1","607","0","","","","","爆破专家","","","","","","","","","","","","16712190","","","","","在一场战斗中布署5枚爆盐炸弹，并成功损坏一段城墙。","","","","","","","","","","","","16712190","14881","10","8","0","355","","","","","","","","","","","","","","","","","2113864172","0","0"
"2497","0","-1","0","","","","","春天的悸动","","","","","","","","","","","","16712190","","","","","在下列城镇中给你的春兔宠物找到令它心仪的另一半。","","","","","","","","","","","","16712190","159","10","8","0","3202","","","","","","","","","","","","","","","","","2080309740","0","0"
"2760","1","-1","2777","","","","","尊贵的达纳苏斯冠军","","","","","","","","","","","","16712190","","","","","在达纳苏斯阵营中达到崇拜声望，并获得在银色锦标赛中代表达纳苏斯出战的资格。","","","","","","","","","","","","16712190","14941","10","8","0","3801","","","","","头衔奖励：达纳苏斯的","","","","","","","","","","","","16712190","0","0"
"2862","-1","603","0","","","","","战胜霍迪尔（10人奥杜尔）","","","","","","","","","","","","16712190","","","","","战胜霍迪尔（10人奥杜尔）","","","","","","","","","","","","16712190","14963","10","8","1","1700","","","","","","","","","","","","","","","","","2113864172","0","0"
"2907","-1","603","0","","","","","三车库（10人）","","","","","","","","","","","","16712190","","","","","分别驾驶下列种类的作战车辆击败过烈焰巨兽（10人）。","","","","","","","","","","","","16712190","14961","10","8","0","656","","","","","","","","","","","","","","","","","2080309740","0","0"
"2908","-1","603","0","","","","","三车库（25人）","","","","","","","","","","","","16712190","","","","","分别驾驶下列种类的作战车辆击败过烈焰巨兽（25人）。","","","","","","","","","","","","16712190","14962","10","8","0","656","","","","","","","","","","","","","","","","","2080309740","0","0"
"3596","1","-1","0","","","","","感恩之路","","","","","","","","","","","","16712190","","","","","完成每一个感恩节日常任务。","","","","","","","","","","","","16712190","14981","10","8","0","3966","","","","","","","","","","","","","","","","","16775150","0","0"
"3800","-1","-1","0","","","","","叛变的国王（10人）","","","","","","","","","","","","16712190","","","","","在30秒内杀死40只虫群甲虫（10人）。","","","","","","","","","","","","16712190","15001","10","8","0","4006","","","","","","","","","","","","","","","","","16718847","0","0"
"3816","-1","-1","0","","","","","叛变的国王（25人）","","","","","","","","","","","","16712190","","","","","在30秒内杀死40只虫群甲虫（25人）。","","","","","","","","","","","","16712190","15002","10","8","0","4006","","","","","","","","","","","","","","","","","16718845","0","0"
"3838","-1","-1","0","","","","","地下城与团队副本纹章","","","","","","","","","","","","16712190","","","","","拾取1枚英雄纹章、勇气纹章、征服纹章、凯旋纹章或寒冰纹章。","","","","","","","","","","","","16712190","168","10","8","8","1950","","","","","","","","","","","","","","","","","16718844","0","0"
"3847","-1","628","0","","","","","四车库","","","","","","","","","","","","16712190","","","","","在征服之岛中，控制过以下载具：","","","","","","","","","","","","16712190","15003","10","8","0","656","","","","","","","","","","","","","","","","","16718847","0","0"
"4053","-1","-1","0","","","","","对萨满祭司冠军的胜利（英雄难度：冠军的试炼）","","","","","","","","","","","","16712190","","","","","战胜萨满祭司冠军（英雄难度：冠军的试炼）","","","","","","","","","","","","16712190","15021","0","8","1","1","","","","","","","","","","","","","","","","","16712172","0","0"
"4631","-1","631","4527","","","","","霜翼大厅（英雄难度10人）","","","","","","","","","","","","16712190","","","","","击败冰冠堡垒：霜翼大厅的所有首领（英雄难度10人）。","","","","","","","","","","","","16712190","15041","10","8","0","4158","","","","","","","","","","","","","","","","","16712188","0","0"
"4635","-1","631","4607","","","","","霜翼大厅（英雄难度25人）","","","","","","","","","","","","16712190","","","","","击败冰冠堡垒：霜翼大厅的所有首领（英雄难度25人）。","","","","","","","","","","","","16712190","15042","10","8","0","4158","","","","","","","","","","","","","","","","","16712188","0","0"
"4719","-1","-1","0","","","","","杀死伊克和科瑞克（英雄难度萨隆矿坑）","","","","","","","","","","","","16712190","","","","","","","","","","","","","","","","","16712188","15062","0","8","1","1","","","","","","","","","","","","","","","","","16712188","0","0"
"36","-1","-1","0","","","","","祖达克帝国","","","","","","","","","","","","16712190","","","","","在祖达克完成100个任务。","","","","","","","","","","","","16712190","14863","10","9","0","3340","","","","","","","","","","","","","","","","","16712174","0","0"
"54","-1","566","0","","","","","风暴之眼的战斗","","","","","","","","","","","","16712190","","","","","风暴之眼的战斗","","","","","","","","","","","","16712190","153","0","9","1","1","","","","","","","","","","","","","","","","","16712174","0","0"
"103","-1","-1","0","","","","","鲜血竞技场参赛","","","","","","","","","","","","16712190","","","","","鲜血竞技场参赛","","","","","","","","","","","","16712190","152","0","9","1","4","","","","","","","","","","","","","","","","","16712174","0","0"
"156","-1","529","0","","","","","领土优势","","","","","","","","","","","","16712190","","","","","在占领全部5面旗帜的情况下获取10次阿拉希盆地的胜利。","","","","","","","","","","","","16712190","14802","10","9","0","3452","","","","","","","","","","","","","","","","","16712174","0","0"
"201","-1","489","0","","","","","战歌如风","","","","","","","","","","","","16712190","","","","","在7分钟内赢得战歌峡谷的胜利。","","","","","","","","","","","","16712190","14804","10","9","0","3389","","","","","","","","","","","","","","","","","16712174","0","0"
"226","-1","30","0","","","","","奥特兰克闪击战","","","","","","","","","","","","16712190","","","","","在6分钟内获得奥特兰克山谷的胜利。","","","","","","","","","","","","16712190","14801","20","9","0","3380","","","","","","","","","","","","","","","","","16712174","0","0"
"306","-1","-1","0","","","","","艾泽拉斯的钓鱼大师","","","","","","","","","","","","16712190","","","","","赢得藏宝海湾钓鱼大赛或卡鲁亚克钓鱼大赛的胜利。","","","","","","","","","","","","16712190","171","20","9","0","577","","","","","","","","","","","","","","","","","16712174","1","0"
"332","-1","-1","0","","","","","在拍卖行出售物品的最高价格","","","","","","","","","","","","16712190","","","","","在拍卖行出售物品的最高价格","","","","","","","","","","","","16712190","140","0","9","1","4","","","","","","","","","","","","","","","","","16712174","0","0"
"460","-1","-1","0","","","","","服务器第一！80级法师","","","","","","","","","","","","16712190","","","","","本服务器第一个达到80级的法师。","","","","","","","","","","","","16712190","81","0","9","256","2832","","","","","","","","","","","","","","","","","16712174","0","0"
